time	V(vout)
1.107242857142857e-005	6.702324e+000
1.114385714285714e-005	6.687220e+000
1.121528571428572e-005	6.673975e+000
1.128671428571429e-005	6.662588e+000
1.135814285714286e-005	6.653060e+000
1.142957142857143e-005	6.645391e+000
1.150100000000000e-005	6.639580e+000
1.150177687500226e-005	6.639526e+000
1.150178962500213e-005	6.639525e+000
1.150179281250210e-005	6.639525e+000
1.150179918750204e-005	6.639525e+000
1.150181193750191e-005	6.639524e+000
1.150183743750165e-005	6.639523e+000
1.150188843750113e-005	6.639519e+000
1.150200000000000e-005	6.639511e+000
1.157314285714286e-005	6.632800e+000
1.164428571428571e-005	6.622975e+000
1.171542857142857e-005	6.610036e+000
1.178657142857143e-005	6.593984e+000
1.185771428571429e-005	6.574818e+000
1.192885714285714e-005	6.552537e+000
1.200000000000000e-005	6.527143e+000
1.200012500000000e-005	6.527096e+000
1.200017500000000e-005	6.527078e+000
1.200027500000000e-005	6.527040e+000
1.200030000000000e-005	6.527030e+000
1.200100000000000e-005	6.526767e+000
1.206466419642857e-005	6.503739e+000
1.212832839285713e-005	6.482376e+000
1.219199258928570e-005	6.462677e+000
1.225565678571427e-005	6.444643e+000
1.231932098214283e-005	6.428274e+000
1.238298517857140e-005	6.413569e+000
1.244664937499997e-005	6.400529e+000
1.245664937499997e-005	6.398623e+000
1.250100000000000e-005	6.390636e+000
1.250177687500226e-005	6.390503e+000
1.250178962500214e-005	6.390501e+000
1.250179281250210e-005	6.390501e+000
1.250179918750204e-005	6.390499e+000
1.250181193750191e-005	6.390497e+000
1.250183743750165e-005	6.390493e+000
1.250188843750113e-005	6.390484e+000
1.250200000000000e-005	6.390465e+000
1.257314285714286e-005	6.376643e+000
1.264428571428571e-005	6.359937e+000
1.271542857142857e-005	6.340346e+000
1.278657142857143e-005	6.317871e+000
1.285771428571429e-005	6.292511e+000
1.292885714285715e-005	6.264267e+000
1.300000000000000e-005	6.233139e+000
1.300012500000000e-005	6.233081e+000
1.300017500000000e-005	6.233059e+000
1.300027500000000e-005	6.233013e+000
1.300030000000000e-005	6.233002e+000
1.300100000000000e-005	6.232684e+000
1.307242857142857e-005	6.201454e+000
1.314385714285714e-005	6.172539e+000
1.321528571428571e-005	6.145940e+000
1.328671428571429e-005	6.121656e+000
1.335814285714286e-005	6.099687e+000
1.342957142857143e-005	6.080033e+000
1.350100000000000e-005	6.062695e+000
1.350177687500772e-005	6.062519e+000
1.350178962500728e-005	6.062515e+000
1.350179281250716e-005	6.062515e+000
1.350179918750694e-005	6.062513e+000
1.350181193750650e-005	6.062510e+000
1.350183743750562e-005	6.062505e+000
1.350188843750386e-005	6.062493e+000
1.350200000000000e-005	6.062468e+000
1.357314285714286e-005	6.044740e+000
1.364428571428571e-005	6.024346e+000
1.371542857142857e-005	6.001287e+000
1.378657142857143e-005	5.975561e+000
1.385771428571429e-005	5.947169e+000
1.392885714285714e-005	5.916111e+000
1.400000000000000e-005	5.882388e+000
1.400012500000000e-005	5.882327e+000
1.400017500000000e-005	5.882302e+000
1.400027500000000e-005	5.882253e+000
1.400030000000000e-005	5.882241e+000
1.400100000000000e-005	5.881898e+000
1.407242857142857e-005	5.848283e+000
1.414385714285714e-005	5.817190e+000
1.421528571428571e-005	5.788621e+000
1.428671428571429e-005	5.762574e+000
1.435814285714286e-005	5.739050e+000
1.442957142857143e-005	5.718049e+000
1.450100000000000e-005	5.699571e+000
1.450177687500227e-005	5.699382e+000
1.450178962500214e-005	5.699379e+000
1.450179281250211e-005	5.699378e+000
1.450179918750205e-005	5.699377e+000
1.450181193750192e-005	5.699374e+000
1.450183743750166e-005	5.699368e+000
1.450188843750114e-005	5.699356e+000
1.450200000000000e-005	5.699328e+000
1.457314285714286e-005	5.680670e+000
1.464428571428571e-005	5.659535e+000
1.471542857142857e-005	5.635924e+000
1.478657142857143e-005	5.609837e+000
1.485771428571429e-005	5.581274e+000
1.492885714285714e-005	5.550234e+000
1.500000000000000e-005	5.516718e+000
1.500012500000000e-005	5.516658e+000
1.500017500000000e-005	5.516634e+000
1.500027500000000e-005	5.516585e+000
1.500030000000000e-005	5.516572e+000
1.500100000000000e-005	5.516232e+000
1.507242857142857e-005	5.483013e+000
1.514385714285714e-005	5.452488e+000
1.521528571428571e-005	5.424659e+000
1.528671428571429e-005	5.399524e+000
1.535814285714286e-005	5.377085e+000
1.542957142857143e-005	5.357340e+000
1.550100000000000e-005	5.340291e+000
1.550177687500503e-005	5.340119e+000
1.550178962500474e-005	5.340116e+000
1.550179281250467e-005	5.340115e+000
1.550179918750452e-005	5.340114e+000
1.550181193750424e-005	5.340111e+000
1.550183743750366e-005	5.340106e+000
1.550188843750251e-005	5.340094e+000
1.550200000000000e-005	5.340069e+000
1.557314285714286e-005	5.322998e+000
1.564428571428571e-005	5.303600e+000
1.571542857142857e-005	5.281876e+000
1.578657142857143e-005	5.257825e+000
1.585771428571428e-005	5.231447e+000
1.592885714285714e-005	5.202743e+000
1.600000000000000e-005	5.171711e+000
1.600012500000000e-005	5.171655e+000
1.600017500000000e-005	5.171633e+000
1.600027500000000e-005	5.171588e+000
1.600030000000000e-005	5.171576e+000
1.600100000000000e-005	5.171262e+000
1.607242857142857e-005	5.140679e+000
1.614385714285714e-005	5.112919e+000
