time	V(vout)	V(n003)	I(L1)
3.050200000000000e-005	5.221696e+000	1.742606e-012	1.184604e+000
3.056100000000001e-005	5.228432e+000	7.696401e-013	1.153675e+000
3.062000000000002e-005	5.233497e+000	3.801496e-014	1.122736e+000
3.067900000000003e-005	5.236893e+000	-4.522695e-013	1.091787e+000
3.073800000000004e-005	5.238619e+000	-7.012132e-013	1.060829e+000
3.079700000000005e-005	5.238675e+000	-7.088162e-013	1.029861e+000
3.085600000000007e-005	5.237061e+000	-4.750785e-013	9.988839e-001
3.091500000000007e-005	5.233777e+000	0.000000e+000	9.678972e-001
3.100000000000000e-005	5.225263e+000	0.000000e+000	9.233425e-001
3.100012500000000e-005	5.225248e+000	6.250000e-001	9.232770e-001
3.100017500000000e-005	5.225242e+000	8.750000e-001	9.232593e-001
3.100027500000000e-005	5.225230e+000	1.375000e+000	9.232502e-001
3.100027812500000e-005	5.225229e+000	1.390625e+000	9.232510e-001
3.100100000000000e-005	5.225142e+000	5.000000e+000	9.235956e-001
3.103416110491061e-005	5.221564e+000	5.000000e+000	9.394386e-001
3.106732220982122e-005	5.218529e+000	5.000000e+000	9.552879e-001
3.110048331473183e-005	5.216034e+000	5.000000e+000	9.711435e-001
3.113364441964244e-005	5.214081e+000	5.000000e+000	9.870053e-001
3.116680552455305e-005	5.212670e+000	5.000000e+000	1.002873e+000
3.119996662946366e-005	5.211800e+000	5.000000e+000	1.018748e+000
3.123312773437427e-005	5.211472e+000	5.000000e+000	1.034628e+000
3.133312773437427e-005	5.212707e+000	5.000000e+000	1.082499e+000
3.135710948660652e-005	5.213509e+000	5.000000e+000	1.093981e+000
3.138109123883877e-005	5.214638e+000	5.000000e+000	1.105458e+000
3.140507299107101e-005	5.216094e+000	5.000000e+000	1.116929e+000
3.142905474330326e-005	5.217877e+000	5.000000e+000	1.128396e+000
3.145303649553551e-005	5.219988e+000	5.000000e+000	1.139858e+000
3.147701824776776e-005	5.222427e+000	5.000000e+000	1.151316e+000
3.150100000000000e-005	5.225192e+000	5.000000e+000	1.162768e+000
3.150175000000000e-005	5.225280e+000	1.250000e+000	1.163126e+000
3.150177500000000e-005	5.225283e+000	1.125000e+000	1.163133e+000
3.150182500000001e-005	5.225289e+000	8.750000e-001	1.163135e+000
3.150182656250001e-005	5.225289e+000	8.671875e-001	1.163135e+000
3.150200000000000e-005	5.225310e+000	0.000000e+000	1.163044e+000
3.153356465959896e-005	5.228590e+000	0.000000e+000	1.146500e+000
3.156512931919791e-005	5.231328e+000	0.000000e+000	1.129952e+000
3.159669397879686e-005	5.233525e+000	0.000000e+000	1.113398e+000
3.162825863839582e-005	5.235180e+000	0.000000e+000	1.096840e+000
3.165982329799477e-005	5.236293e+000	0.000000e+000	1.080276e+000
3.169138795759372e-005	5.236865e+000	0.000000e+000	1.063708e+000
3.172295261719267e-005	5.236895e+000	0.000000e+000	1.047135e+000
3.182295261719268e-005	5.234566e+000	0.000000e+000	9.946541e-001
3.184824510045087e-005	5.233432e+000	0.000000e+000	9.813786e-001
3.187353758370905e-005	5.231902e+000	0.000000e+000	9.681100e-001
3.189883006696724e-005	5.229977e+000	0.000000e+000	9.548484e-001
3.192412255022544e-005	5.227655e+000	0.000000e+000	9.415938e-001
3.194941503348362e-005	5.224938e+000	0.000000e+000	9.283461e-001
3.197470751674181e-005	5.221825e+000	0.000000e+000	9.151054e-001
3.200000000000000e-005	5.218316e+000	0.000000e+000	9.018716e-001
3.200012500000000e-005	5.218298e+000	6.250000e-001	9.018062e-001
3.200017500000000e-005	5.218291e+000	8.750000e-001	9.017885e-001
3.200027500000000e-005	5.218277e+000	1.375000e+000	9.017836e-001
3.200030000000000e-005	5.218273e+000	1.500000e+000	9.017907e-001
3.200100000000000e-005	5.218174e+000	5.000000e+000	9.021254e-001
3.206257142857144e-005	5.210912e+000	5.000000e+000	9.316170e-001
3.212414285714288e-005	5.205350e+000	5.000000e+000	9.611204e-001
3.218571428571431e-005	5.201489e+000	5.000000e+000	9.906356e-001
3.224728571428575e-005	5.199327e+000	5.000000e+000	1.020163e+000
3.230885714285719e-005	5.198866e+000	5.000000e+000	1.049702e+000
3.237042857142863e-005	5.200105e+000	5.000000e+000	1.079252e+000
3.243200000000007e-005	5.203044e+000	5.000000e+000	1.108815e+000
3.250100000000000e-005	5.208796e+000	5.000000e+000	1.141887e+000
3.250175000000000e-005	5.208870e+000	1.250000e+000	1.142247e+000
3.250177500000000e-005	5.208873e+000	1.125000e+000	1.142254e+000
3.250182500000000e-005	5.208878e+000	8.750000e-001	1.142256e+000
3.250182656250000e-005	5.208878e+000	8.671875e-001	1.142256e+000
3.250200000000000e-005	5.208896e+000	0.000000e+000	1.142165e+000
3.256100000000000e-005	5.213304e+000	0.000000e+000	1.111323e+000
3.262000000000001e-005	5.216072e+000	0.000000e+000	1.080483e+000
3.267900000000001e-005	5.217201e+000	0.000000e+000	1.049645e+000
3.273800000000002e-005	5.216690e+000	0.000000e+000	1.018810e+000
3.279700000000002e-005	5.214540e+000	0.000000e+000	9.879775e-001
3.285600000000003e-005	5.210750e+000	0.000000e+000	9.571471e-001
3.291500000000003e-005	5.205320e+000	0.000000e+000	9.263192e-001
3.300000000000000e-005	5.193792e+000	0.000000e+000	8.820198e-001
3.300012500000000e-005	5.193773e+000	6.250000e-001	8.819547e-001
3.300017499999999e-005	5.193765e+000	8.750000e-001	8.819372e-001
3.300027500000000e-005	5.193749e+000	1.375000e+000	8.819326e-001
3.300030000000000e-005	5.193746e+000	1.500000e+000	8.819397e-001
3.300100000000000e-005	5.193636e+000	5.000000e+000	8.822761e-001
3.304748705357119e-005	5.187277e+000	5.000000e+000	9.046465e-001
3.309397410714239e-005	5.181921e+000	5.000000e+000	9.270316e-001
3.314046116071358e-005	5.177569e+000	5.000000e+000	9.494311e-001
3.318694821428478e-005	5.174220e+000	5.000000e+000	9.718452e-001
3.323343526785598e-005	5.171874e+000	5.000000e+000	9.942739e-001
3.327992232142718e-005	5.170532e+000	5.000000e+000	1.016717e+000
3.332640937499837e-005	5.170193e+000	5.000000e+000	1.039175e+000
3.335135089285575e-005	5.170149e+000	5.000000e+000	1.051222e+000
3.337629241071312e-005	5.170466e+000	5.000000e+000	1.063266e+000
3.340123392857050e-005	5.171145e+000	5.000000e+000	1.075307e+000
3.342617544642787e-005	5.172185e+000	5.000000e+000	1.087345e+000
3.345111696428524e-005	5.173586e+000	5.000000e+000	1.099380e+000
3.347605848214262e-005	5.175349e+000	5.000000e+000	1.111412e+000
3.350100000000000e-005	5.177474e+000	5.000000e+000	1.123441e+000
3.350175000000000e-005	5.177540e+000	1.250000e+000	1.123803e+000
3.350177500000000e-005	5.177542e+000	1.125000e+000	1.123811e+000
3.350182500000000e-005	5.177547e+000	8.750000e-001	1.123813e+000
3.350182656250000e-005	5.177547e+000	8.671875e-001	1.123812e+000
3.350200000000000e-005	5.177562e+000	0.000000e+000	1.123722e+000
3.356328571428572e-005	5.181437e+000	0.000000e+000	1.091875e+000
3.362457142857144e-005	5.183534e+000	0.000000e+000	1.060038e+000
3.368585714285717e-005	5.183851e+000	0.000000e+000	1.028209e+000
3.374714285714289e-005	5.182389e+000	0.000000e+000	9.963886e-001
3.380842857142862e-005	5.179148e+000	0.000000e+000	9.645775e-001
3.386971428571433e-005	5.174129e+000	0.000000e+000	9.327753e-001
3.393100000000006e-005	5.167330e+000	0.000000e+000	9.009820e-001
3.399999999999999e-005	5.157087e+000	0.000000e+000	8.652784e-001
3.400012500000000e-005	5.157066e+000	6.250000e-001	8.652138e-001
3.400017499999999e-005	5.157058e+000	8.750000e-001	8.651964e-001
3.400027499999999e-005	5.157041e+000	1.375000e+000	8.651880e-001
3.400027812499999e-005	5.157041e+000	1.390625e+000	8.651888e-001
3.400100000000000e-005	5.156921e+000	5.000000e+000	8.655383e-001
3.404844681919672e-005	5.150015e+000	5.000000e+000	8.885474e-001
3.409589363839344e-005	5.144159e+000	5.000000e+000	9.115730e-001
3.414334045759016e-005	5.139353e+000	5.000000e+000	9.346153e-001
3.419078727678688e-005	5.135598e+000	5.000000e+000	9.576743e-001
3.423823409598360e-005	5.132894e+000	5.000000e+000	9.807498e-001
3.428568091518032e-005	5.131240e+000	5.000000e+000	1.003842e+000
3.433312773437704e-005	5.130636e+000	5.000000e+000	1.026951e+000
3.435710948660890e-005	5.130494e+000	5.000000e+000	1.038629e+000
3.438109123884074e-005	5.130690e+000	5.000000e+000	1.050304e+000
3.440507299107260e-005	5.131225e+000	5.000000e+000	1.061977e+000
3.442905474330445e-005	5.132099e+000	5.000000e+000	1.073648e+000
3.445303649553630e-005	5.133311e+000	5.000000e+000	1.085316e+000
3.447701824776815e-005	5.134862e+000	5.000000e+000	1.096982e+000
3.450100000000000e-005	5.136751e+000	5.000000e+000	1.108646e+000
3.450175000000001e-005	5.136812e+000	1.250000e+000	1.109011e+000
3.450177500000001e-005	5.136814e+000	1.125000e+000	1.109019e+000
3.450182500000001e-005	5.136818e+000	8.750000e-001	1.109021e+000
3.450182656250001e-005	5.136818e+000	8.671875e-001	1.109020e+000
3.450200000000000e-005	5.136832e+000	0.000000e+000	1.108931e+000
3.456328571428573e-005	5.140315e+000	0.000000e+000	1.077336e+000
3.462457142857145e-005	5.142038e+000	0.000000e+000	1.045752e+000
3.468585714285717e-005	5.142000e+000	0.000000e+000	1.014179e+000
3.474714285714290e-005	5.140201e+000	0.000000e+000	9.826162e-001
3.480842857142862e-005	5.136642e+000	0.000000e+000	9.510645e-001
3.486971428571434e-005	5.131322e+000	0.000000e+000	9.195235e-001
3.493100000000006e-005	5.124241e+000	0.000000e+000	8.879934e-001
3.500000000000000e-005	5.113708e+000	0.000000e+000	8.525883e-001
3.500012500000000e-005	5.113687e+000	6.250000e-001	8.525242e-001
3.500017500000000e-005	5.113678e+000	8.750000e-001	8.525071e-001
3.500027500000000e-005	5.113661e+000	1.375000e+000	8.525033e-001
3.500030000000000e-005	5.113657e+000	1.500000e+000	8.525106e-001
3.500100000000000e-005	5.113538e+000	5.000000e+000	8.528526e-001
3.504748705357080e-005	5.106575e+000	5.000000e+000	8.755980e-001
3.509397410714160e-005	5.100636e+000	5.000000e+000	8.983603e-001
3.514046116071240e-005	5.095723e+000	5.000000e+000	9.211395e-001
3.518694821428320e-005	5.091833e+000	5.000000e+000	9.439356e-001
3.523343526785400e-005	5.088969e+000	5.000000e+000	9.667486e-001
3.527992232142480e-005	5.087129e+000	5.000000e+000	9.895785e-001
3.532640937499560e-005	5.086314e+000	5.000000e+000	1.012425e+000
3.535135089285337e-005	5.086017e+000	5.000000e+000	1.024681e+000
3.537629241071115e-005	5.086090e+000	5.000000e+000	1.036935e+000
3.540123392856891e-005	5.086531e+000	5.000000e+000	1.049186e+000
3.542617544642668e-005	5.087342e+000	5.000000e+000	1.061435e+000
3.545111696428445e-005	5.088523e+000	5.000000e+000	1.073682e+000
3.547605848214223e-005	5.090073e+000	5.000000e+000	1.085927e+000
3.550100000000000e-005	5.091992e+000	5.000000e+000	1.098169e+000
3.550175000000000e-005	5.092052e+000	1.250000e+000	1.098537e+000
3.550177500000001e-005	5.092054e+000	1.125000e+000	1.098545e+000
3.550182500000001e-005	5.092058e+000	8.750000e-001	1.098548e+000
3.550182656250001e-005	5.092058e+000	8.671875e-001	1.098547e+000
3.550200000000000e-005	5.092072e+000	0.000000e+000	1.098459e+000
3.556328571428573e-005	5.095475e+000	0.000000e+000	1.067139e+000
3.562457142857144e-005	5.097135e+000	0.000000e+000	1.035830e+000
3.568585714285717e-005	5.097049e+000	0.000000e+000	1.004532e+000
3.574714285714289e-005	5.095218e+000	0.000000e+000	9.732451e-001
3.580842857142862e-005	5.091643e+000	0.000000e+000	9.419691e-001
3.586971428571434e-005	5.086323e+000	0.000000e+000	9.107041e-001
3.593100000000006e-005	5.079257e+000	0.000000e+000	8.794500e-001
3.599999999999999e-005	5.068766e+000	0.000000e+000	8.443552e-001
3.600012500000000e-005	5.068745e+000	6.250000e-001	8.442917e-001
3.600017500000000e-005	5.068736e+000	8.750000e-001	8.442748e-001
3.600027500000000e-005	5.068719e+000	1.375000e+000	8.442673e-001
3.600027812500000e-005	5.068719e+000	1.390625e+000	8.442681e-001
3.600100000000000e-005	5.068596e+000	5.000000e+000	8.446240e-001
3.604844681919632e-005	5.061553e+000	5.000000e+000	8.680529e-001
3.609589363839265e-005	5.055580e+000	5.000000e+000	8.914988e-001
3.614334045758897e-005	5.050677e+000	5.000000e+000	9.149616e-001
3.619078727678530e-005	5.046843e+000	5.000000e+000	9.384414e-001
3.623823409598162e-005	5.044079e+000	5.000000e+000	9.619382e-001
3.628568091517795e-005	5.042385e+000	5.000000e+000	9.854520e-001
3.633312773437427e-005	5.041761e+000	5.000000e+000	1.008983e+000
3.635710948660652e-005	5.041611e+000	5.000000e+000	1.020874e+000
3.638109123883877e-005	5.041806e+000	5.000000e+000	1.032762e+000
3.640507299107101e-005	5.042345e+000	5.000000e+000	1.044649e+000
3.642905474330326e-005	5.043230e+000	5.000000e+000	1.056532e+000
3.645303649553551e-005	5.044459e+000	5.000000e+000	1.068414e+000
3.647701824776776e-005	5.046034e+000	5.000000e+000	1.080293e+000
3.650100000000000e-005	5.047953e+000	5.000000e+000	1.092170e+000
3.650175000000000e-005	5.048015e+000	1.250000e+000	1.092541e+000
3.650177500000000e-005	5.048017e+000	1.125000e+000	1.092550e+000
3.650182500000001e-005	5.048021e+000	8.750000e-001	1.092552e+000
3.650182656250001e-005	5.048021e+000	8.671875e-001	1.092552e+000
3.650200000000000e-005	5.048036e+000	0.000000e+000	1.092464e+000
3.656328571428573e-005	5.051623e+000	0.000000e+000	1.061413e+000
3.662457142857145e-005	5.053478e+000	0.000000e+000	1.030372e+000
3.668585714285717e-005	5.053600e+000	0.000000e+000	9.993413e-001
3.674714285714290e-005	5.051991e+000	0.000000e+000	9.683198e-001
3.680842857142862e-005	5.048649e+000	0.000000e+000	9.373081e-001
3.686971428571434e-005	5.043574e+000	0.000000e+000	9.063060e-001
3.693100000000006e-005	5.036768e+000	0.000000e+000	8.753138e-001
3.700000000000000e-005	5.026585e+000	0.000000e+000	8.405112e-001
3.700012500000000e-005	5.026564e+000	6.250000e-001	8.404482e-001
3.700017500000000e-005	5.026556e+000	8.750000e-001	8.404316e-001
3.700027500000000e-005	5.026539e+000	1.375000e+000	8.404286e-001
3.700030000000000e-005	5.026535e+000	1.500000e+000	8.404361e-001
3.700100000000000e-005	5.026420e+000	5.000000e+000	8.407842e-001
3.704748705357119e-005	5.019719e+000	5.000000e+000	8.639338e-001
3.709397410714239e-005	5.014058e+000	5.000000e+000	8.870989e-001
3.714046116071359e-005	5.009437e+000	5.000000e+000	9.102796e-001
3.718694821428479e-005	5.005854e+000	5.000000e+000	9.334758e-001
3.723343526785598e-005	5.003311e+000	5.000000e+000	9.566877e-001
3.727992232142718e-005	5.001808e+000	5.000000e+000	9.799150e-001
3.732640937499837e-005	5.001343e+000	5.000000e+000	1.003158e+000
3.735135089285575e-005	5.001237e+000	5.000000e+000	1.015626e+000
3.737629241071313e-005	5.001505e+000	5.000000e+000	1.028091e+000
3.740123392857050e-005	5.002147e+000	5.000000e+000	1.040554e+000
3.742617544642787e-005	5.003164e+000	5.000000e+000	1.053013e+000
3.745111696428525e-005	5.004556e+000	5.000000e+000	1.065470e+000
3.747605848214262e-005	5.006321e+000	5.000000e+000	1.077924e+000
3.750100000000000e-005	5.008462e+000	5.000000e+000	1.090375e+000
3.750175000000000e-005	5.008529e+000	1.250000e+000	1.090749e+000
3.750177500000000e-005	5.008531e+000	1.125000e+000	1.090758e+000
3.750182500000000e-005	5.008535e+000	8.750000e-001	1.090760e+000
3.750182656250000e-005	5.008535e+000	8.671875e-001	1.090760e+000
3.750200000000000e-005	5.008551e+000	0.000000e+000	1.090673e+000
3.756100000000000e-005	5.012347e+000	0.000000e+000	1.061017e+000
3.762000000000001e-005	5.014571e+000	0.000000e+000	1.031365e+000
3.767900000000001e-005	5.015225e+000	0.000000e+000	1.001718e+000
3.773800000000002e-005	5.014306e+000	0.000000e+000	9.720759e-001
3.779700000000002e-005	5.011816e+000	0.000000e+000	9.424381e-001
3.785600000000003e-005	5.007754e+000	0.000000e+000	9.128049e-001
3.791500000000003e-005	5.002121e+000	0.000000e+000	8.831762e-001
3.800000000000000e-005	4.990455e+000	0.000000e+000	8.406054e-001
3.800012500000000e-005	4.990435e+000	6.250000e-001	8.405429e-001
3.800017499999999e-005	4.990427e+000	8.750000e-001	8.405264e-001
3.800027499999999e-005	4.990411e+000	1.375000e+000	8.405238e-001
3.800030000000000e-005	4.990407e+000	1.500000e+000	8.405314e-001
3.800100000000000e-005	4.990297e+000	5.000000e+000	8.408820e-001
3.804748705357119e-005	4.983941e+000	5.000000e+000	8.641982e-001
3.809397410714239e-005	4.978628e+000	5.000000e+000	8.875285e-001
3.814046116071358e-005	4.974358e+000	5.000000e+000	9.108727e-001
3.818694821428478e-005	4.971132e+000	5.000000e+000	9.342310e-001
3.823343526785598e-005	4.968949e+000	5.000000e+000	9.576032e-001
3.827992232142718e-005	4.967810e+000	5.000000e+000	9.809895e-001
3.832640937499837e-005	4.967714e+000	5.000000e+000	1.004390e+000
3.835135089285575e-005	4.967805e+000	5.000000e+000	1.016942e+000
3.837629241071312e-005	4.968272e+000	5.000000e+000	1.029491e+000
3.840123392857050e-005	4.969115e+000	5.000000e+000	1.042036e+000
3.842617544642787e-005	4.970334e+000	5.000000e+000	1.054578e+000
3.845111696428524e-005	4.971928e+000	5.000000e+000	1.067117e+000
3.847605848214262e-005	4.973898e+000	5.000000e+000	1.079652e+000
3.850100000000000e-005	4.976244e+000	5.000000e+000	1.092183e+000
3.850174999999999e-005	4.976317e+000	1.250000e+000	1.092560e+000
3.850177500000000e-005	4.976320e+000	1.125000e+000	1.092568e+000
3.850182500000000e-005	4.976325e+000	8.750000e-001	1.092571e+000
3.850182656250000e-005	4.976325e+000	8.671875e-001	1.092571e+000
3.850200000000000e-005	4.976342e+000	0.000000e+000	1.092484e+000
3.853356465959895e-005	4.978990e+000	0.000000e+000	1.076729e+000
3.856512931919790e-005	4.981125e+000	0.000000e+000	1.060970e+000
3.859669397879685e-005	4.982748e+000	0.000000e+000	1.045209e+000
3.862825863839581e-005	4.983858e+000	0.000000e+000	1.029443e+000
3.865982329799477e-005	4.984455e+000	0.000000e+000	1.013675e+000
3.869138795759372e-005	4.984540e+000	0.000000e+000	9.979030e-001
3.872295261719267e-005	4.984111e+000	0.000000e+000	9.821280e-001
3.882295261719267e-005	4.980461e+000	0.000000e+000	9.321826e-001
3.884824510045086e-005	4.979022e+000	0.000000e+000	9.195498e-001
3.887353758370905e-005	4.977209e+000	0.000000e+000	9.069248e-001
3.889883006696723e-005	4.975022e+000	0.000000e+000	8.943075e-001
3.892412255022543e-005	4.972459e+000	0.000000e+000	8.816978e-001
3.894941503348362e-005	4.969523e+000	0.000000e+000	8.690959e-001
3.897470751674181e-005	4.966212e+000	0.000000e+000	8.565017e-001
3.899999999999999e-005	4.962527e+000	0.000000e+000	8.439152e-001
3.900012499999999e-005	4.962508e+000	6.250000e-001	8.438531e-001
3.900017499999999e-005	4.962501e+000	8.750000e-001	8.438367e-001
3.900027499999999e-005	4.962486e+000	1.375000e+000	8.438302e-001
3.900027812499999e-005	4.962485e+000	1.390625e+000	8.438311e-001
3.900100000000000e-005	4.962378e+000	5.000000e+000	8.441947e-001
3.906257142857143e-005	4.954770e+000	5.000000e+000	8.752645e-001
3.912414285714287e-005	4.948955e+000	5.000000e+000	9.063464e-001
3.918571428571431e-005	4.944933e+000	5.000000e+000	9.374405e-001
3.924728571428575e-005	4.942703e+000	5.000000e+000	9.685468e-001
3.930885714285719e-005	4.942266e+000	5.000000e+000	9.996652e-001
3.937042857142863e-005	4.943622e+000	5.000000e+000	1.030796e+000
3.943200000000007e-005	4.946770e+000	5.000000e+000	1.061938e+000
3.950100000000000e-005	4.952878e+000	5.000000e+000	1.096779e+000
3.950175000000001e-005	4.952958e+000	1.250000e+000	1.097157e+000
3.950177500000001e-005	4.952960e+000	1.125000e+000	1.097166e+000
3.950182500000001e-005	4.952966e+000	8.750000e-001	1.097169e+000
3.950182656250001e-005	4.952966e+000	8.671875e-001	1.097168e+000
3.950200000000000e-005	4.952984e+000	0.000000e+000	1.097082e+000
3.953356465959737e-005	4.955926e+000	0.000000e+000	1.081400e+000
3.956512931919474e-005	4.958355e+000	0.000000e+000	1.065713e+000
3.959669397879210e-005	4.960271e+000	0.000000e+000	1.050022e+000
3.962825863838947e-005	4.961675e+000	0.000000e+000	1.034327e+000
3.965982329798684e-005	4.962567e+000	0.000000e+000	1.018628e+000
3.969138795758421e-005	4.962946e+000	0.000000e+000	1.002924e+000
3.972295261718157e-005	4.962812e+000	0.000000e+000	9.872167e-001
3.982295261718158e-005	4.960098e+000	0.000000e+000	9.374800e-001
3.984824510044135e-005	4.958896e+000	0.000000e+000	9.248991e-001
3.987353758370112e-005	4.957320e+000	0.000000e+000	9.123252e-001
3.989883006696090e-005	4.955370e+000	0.000000e+000	8.997582e-001
3.992412255022068e-005	4.953045e+000	0.000000e+000	8.871983e-001
3.994941503348045e-005	4.950346e+000	0.000000e+000	8.746452e-001
3.997470751674022e-005	4.947272e+000	0.000000e+000	8.620992e-001
4.000000000000000e-005	4.943824e+000	0.000000e+000	8.495601e-001
4.000012500000000e-005	4.943807e+000	6.250000e-001	8.494982e-001
4.000017500000000e-005	4.943800e+000	8.750000e-001	8.494819e-001
4.000027500000000e-005	4.943786e+000	1.375000e+000	8.494798e-001
4.000030000000000e-005	4.943782e+000	1.500000e+000	8.494875e-001
4.000100000000000e-005	4.943685e+000	5.000000e+000	8.498414e-001
4.006028571428572e-005	4.936948e+000	5.000000e+000	8.798611e-001
4.011957142857143e-005	4.931843e+000	5.000000e+000	9.098911e-001
4.017885714285715e-005	4.928371e+000	5.000000e+000	9.399315e-001
4.023814285714287e-005	4.926533e+000	5.000000e+000	9.699821e-001
4.029742857142859e-005	4.926327e+000	5.000000e+000	1.000043e+000
4.035671428571431e-005	4.927754e+000	5.000000e+000	1.030114e+000
4.041600000000003e-005	4.930814e+000	5.000000e+000	1.060196e+000
4.050100000000000e-005	4.938857e+000	5.000000e+000	1.103243e+000
4.050175000000000e-005	4.938944e+000	1.250000e+000	1.103622e+000
4.050177500000000e-005	4.938947e+000	1.125000e+000	1.103630e+000
4.050182500000001e-005	4.938952e+000	8.750000e-001	1.103634e+000
4.050182656250001e-005	4.938953e+000	8.671875e-001	1.103633e+000
4.050200000000000e-005	4.938973e+000	0.000000e+000	1.103547e+000
4.050222886718749e-005	4.938999e+000	0.000000e+000	1.103434e+000
4.053376083147236e-005	4.942225e+000	0.000000e+000	1.087811e+000
4.056529279575723e-005	4.944939e+000	0.000000e+000	1.072183e+000
4.059682476004210e-005	4.947141e+000	0.000000e+000	1.056550e+000
4.062835672432696e-005	4.948832e+000	0.000000e+000	1.040912e+000
4.065988868861183e-005	4.950011e+000	0.000000e+000	1.025269e+000
4.069142065289670e-005	4.950678e+000	0.000000e+000	1.009620e+000
4.072295261718157e-005	4.950834e+000	0.000000e+000	9.939663e-001
4.082295261718157e-005	4.949031e+000	0.000000e+000	9.443453e-001
4.084824510044135e-005	4.948060e+000	0.000000e+000	9.317927e-001
4.087353758370112e-005	4.946713e+000	0.000000e+000	9.192464e-001
4.089883006696089e-005	4.944991e+000	0.000000e+000	9.067063e-001
4.092412255022067e-005	4.942895e+000	0.000000e+000	8.941725e-001
4.094941503348045e-005	4.940423e+000	0.000000e+000	8.816450e-001
4.097470751674022e-005	4.937576e+000	0.000000e+000	8.691237e-001
4.099999999999999e-005	4.934355e+000	0.000000e+000	8.566087e-001
4.100012500000000e-005	4.934339e+000	6.250000e-001	8.565468e-001
4.100017500000000e-005	4.934332e+000	8.750000e-001	8.565306e-001
4.100027500000000e-005	4.934319e+000	1.375000e+000	8.565245e-001
4.100027812500000e-005	4.934319e+000	1.390625e+000	8.565253e-001
4.100100000000000e-005	4.934225e+000	5.000000e+000	8.568909e-001
4.103416110491061e-005	4.930392e+000	5.000000e+000	8.736997e-001
4.106732220982121e-005	4.927135e+000	5.000000e+000	8.905154e-001
4.110048331473183e-005	4.924452e+000	5.000000e+000	9.073377e-001
4.113364441964244e-005	4.922344e+000	5.000000e+000	9.241669e-001
4.116680552455305e-005	4.920811e+000	5.000000e+000	9.410028e-001
4.119996662946366e-005	4.919852e+000	5.000000e+000	9.578455e-001
4.123312773437427e-005	4.919468e+000	5.000000e+000	9.746950e-001
4.133312773437427e-005	4.920673e+000	5.000000e+000	1.025486e+000
4.135710948660652e-005	4.921499e+000	5.000000e+000	1.037669e+000
4.138109123883877e-005	4.922672e+000	5.000000e+000	1.049846e+000
4.140507299107101e-005	4.924192e+000	5.000000e+000	1.062018e+000
4.142905474330326e-005	4.926060e+000	5.000000e+000	1.074185e+000
4.145303649553551e-005	4.928275e+000	5.000000e+000	1.086347e+000
4.147701824776775e-005	4.930838e+000	5.000000e+000	1.098504e+000
4.150100000000000e-005	4.933748e+000	5.000000e+000	1.110655e+000
4.150175000000000e-005	4.933841e+000	1.250000e+000	1.111035e+000
4.150177500000000e-005	4.933844e+000	1.125000e+000	1.111043e+000
4.150182500000001e-005	4.933850e+000	8.750000e-001	1.111047e+000
4.150182656250001e-005	4.933850e+000	8.671875e-001	1.111046e+000
4.150200000000000e-005	4.933872e+000	0.000000e+000	1.110960e+000
4.153356465959896e-005	4.937371e+000	0.000000e+000	1.095337e+000
4.156512931919791e-005	4.940355e+000	0.000000e+000	1.079707e+000
4.159669397879686e-005	4.942825e+000	0.000000e+000	1.064072e+000
4.162825863839582e-005	4.944781e+000	0.000000e+000	1.048430e+000
4.165982329799477e-005	4.946223e+000	0.000000e+000	1.032783e+000
4.169138795759372e-005	4.947151e+000	0.000000e+000	1.017129e+000
4.172295261719267e-005	4.947564e+000	0.000000e+000	1.001469e+000
4.182295261719268e-005	4.946571e+000	0.000000e+000	9.518773e-001
4.184824510045086e-005	4.945803e+000	0.000000e+000	9.393312e-001
4.187353758370905e-005	4.944658e+000	0.000000e+000	9.267907e-001
4.189883006696724e-005	4.943138e+000	0.000000e+000	9.142559e-001
4.192412255022543e-005	4.941241e+000	0.000000e+000	9.017267e-001
4.194941503348362e-005	4.938969e+000	0.000000e+000	8.892031e-001
4.197470751674181e-005	4.936320e+000	0.000000e+000	8.766852e-001
4.200000000000000e-005	4.933295e+000	0.000000e+000	8.641730e-001
4.200012500000000e-005	4.933280e+000	6.250000e-001	8.641112e-001
4.200017500000000e-005	4.933274e+000	8.750000e-001	8.640950e-001
4.200027500000000e-005	4.933262e+000	1.375000e+000	8.640930e-001
4.200030000000000e-005	4.933259e+000	1.500000e+000	8.641008e-001
4.200100000000000e-005	4.933173e+000	5.000000e+000	8.644553e-001
4.203320133928548e-005	4.929687e+000	5.000000e+000	8.807800e-001
4.206540267857096e-005	4.926745e+000	5.000000e+000	8.971104e-001
4.209760401785644e-005	4.924348e+000	5.000000e+000	9.134466e-001
4.212980535714193e-005	4.922495e+000	5.000000e+000	9.297886e-001
4.216200669642741e-005	4.921186e+000	5.000000e+000	9.461364e-001
4.219420803571289e-005	4.920421e+000	5.000000e+000	9.624899e-001
4.222640937499837e-005	4.920201e+000	5.000000e+000	9.788493e-001
4.232640937499837e-005	4.921887e+000	5.000000e+000	1.029630e+000
4.235135089285575e-005	4.922838e+000	5.000000e+000	1.042298e+000
4.237629241071312e-005	4.924162e+000	5.000000e+000	1.054960e+000
4.240123392857050e-005	4.925860e+000	5.000000e+000	1.067615e+000
4.242617544642787e-005	4.927933e+000	5.000000e+000	1.080265e+000
4.245111696428525e-005	4.930379e+000	5.000000e+000	1.092909e+000
