time	V(vout)
5.000000000000000e-006	3.971934e+000
5.000125000000000e-006	3.971967e+000
5.000175000000000e-006	3.971987e+000
5.000275000000000e-006	3.972053e+000
5.000300000000000e-006	3.972076e+000
5.000999999999999e-006	3.972843e+000
5.072428571428571e-006	4.051968e+000
5.143857142857142e-006	4.132021e+000
5.215285714285714e-006	4.213002e+000
5.286714285714285e-006	4.294911e+000
5.358142857142857e-006	4.377748e+000
5.429571428571429e-006	4.461513e+000
5.501000000000000e-006	4.546206e+000
5.501750000000000e-006	4.547100e+000
5.501775000000000e-006	4.547126e+000
5.501825000000000e-006	4.547168e+000
5.501826562499999e-006	4.547169e+000
5.501999999999999e-006	4.547231e+000
5.573142857142856e-006	4.571127e+000
5.644285714285714e-006	4.592853e+000
5.715428571428571e-006	4.612408e+000
5.786571428571428e-006	4.629793e+000
5.857714285714285e-006	4.645006e+000
5.928857142857142e-006	4.658050e+000
5.999999999999999e-006	4.668922e+000
6.000124999999950e-006	4.668939e+000
6.000174999999929e-006	4.668952e+000
6.000274999999890e-006	4.669002e+000
6.000278124999888e-006	4.669004e+000
6.001000000000000e-006	4.669704e+000
6.072428571428572e-006	4.739689e+000
6.143857142857143e-006	4.810495e+000
6.215285714285715e-006	4.882121e+000
6.286714285714285e-006	4.954569e+000
6.358142857142857e-006	5.027837e+000
6.429571428571429e-006	5.101926e+000
6.501000000000000e-006	5.176836e+000
6.501750000000000e-006	5.177627e+000
6.501775000000000e-006	5.177649e+000
6.501825000000000e-006	5.177684e+000
6.501826562500000e-006	5.177684e+000
6.502000000000000e-006	5.177722e+000
6.573142857142857e-006	5.191752e+000
6.644285714285714e-006	5.203543e+000
6.715428571428571e-006	5.213095e+000
6.786571428571428e-006	5.220408e+000
6.857714285714286e-006	5.225484e+000
6.928857142857143e-006	5.228320e+000
7.000000000000000e-006	5.228918e+000
7.000125000000000e-006	5.228917e+000
7.000175000000000e-006	5.228924e+000
7.000275000000001e-006	5.228962e+000
7.000300000000001e-006	5.228979e+000
7.001000000000000e-006	5.229556e+000
7.072428571428571e-006	5.289152e+000
7.143857142857142e-006	5.349537e+000
7.215285714285714e-006	5.410710e+000
7.286714285714285e-006	5.472671e+000
7.358142857142857e-006	5.535420e+000
7.429571428571429e-006	5.598957e+000
7.501000000000000e-006	5.663282e+000
7.501750000000000e-006	5.663961e+000
7.501775000000000e-006	5.663980e+000
7.501825000000000e-006	5.664007e+000
7.501826562500000e-006	5.664008e+000
7.502000000000000e-006	5.664020e+000
7.573142857142858e-006	5.667480e+000
7.644285714285715e-006	5.668701e+000
7.715428571428571e-006	5.667683e+000
7.786571428571429e-006	5.664427e+000
7.857714285714285e-006	5.658932e+000
7.928857142857143e-006	5.651199e+000
8.000000000000000e-006	5.641227e+000
8.000124999999951e-006	5.641207e+000
8.000174999999931e-006	5.641206e+000
8.000274999999892e-006	5.641226e+000
8.000278124999891e-006	5.641228e+000
8.001000000000000e-006	5.641716e+000
8.072428571428571e-006	5.690709e+000
8.143857142857142e-006	5.740520e+000
8.215285714285713e-006	5.791148e+000
8.286714285714286e-006	5.842593e+000
8.358142857142857e-006	5.894854e+000
8.429571428571428e-006	5.947933e+000
8.500999999999999e-006	6.001828e+000
8.501750000000000e-006	6.002398e+000
8.501775000000000e-006	6.002414e+000
8.501825000000001e-006	6.002433e+000
8.501826562500001e-006	6.002433e+000
8.501999999999999e-006	6.002420e+000
8.573142857142857e-006	5.995537e+000
8.644285714285714e-006	5.986468e+000
8.715428571428572e-006	5.975213e+000
8.786571428571428e-006	5.961773e+000
8.857714285714286e-006	5.946146e+000
8.928857142857142e-006	5.928334e+000
9.000000000000000e-006	5.908335e+000
